Class,R_sw_3_h_2,K_sw_3_h_2,RorK_sw_3_h_2,R_sw_5_h_2,RorK_sw_3_h_2,K_sw_5_h_2,RorK_sw_5_h_2,R_sw_2_h_2,K_sw_2_h_2,RorK_sw_2_h_2,D_sw_10_h_2,E_sw_5_h_2,DorE_sw_10_h_2,length,frac_R,frac_K,frac_D,frac_E
DNA,0,0.051020408,0.06122449,0.010204082,0.06122449,0.081632653,0.132653061,0,0.020408163,0.030612245,0.081632653,0.030612245,0.234693878,98,0.06122449,0.071428571,0.06122449,0.040816327
DNA,0.011844332,0.008460237,0.030456853,0.020304569,0.030456853,0.025380711,0.079526227,0.005076142,0.001692047,0.011844332,0.027072758,0.021996616,0.199661591,591,0.052453469,0.040609137,0.030456853,0.045685279
DNA,0.012006861,0.017152659,0.051457976,0.024013722,0.051457976,0.056603774,0.147512864,0.005145798,0.006861063,0.018867925,0.036020583,0.051457976,0.325900515,583,0.046312178,0.097770154,0.044596913,0.07890223
DNA,0.014466546,0.001808318,0.033453888,0.038878843,0.033453888,0.008137432,0.086799277,0.005424955,0.000904159,0.013562387,0.056057866,0.036166365,0.223327306,1106,0.059674503,0.029837251,0.035262206,0.056962025
DNA,0,0.0859375,0.09375,0.015625,0.09375,0.1796875,0.203125,0,0.0390625,0.046875,0.1171875,0,0.1796875,128,0.0390625,0.1328125,0.0625,0.015625
DNA,0.040123457,0.009259259,0.067901235,0.077160494,0.067901235,0.021604938,0.12654321,0.018518519,0.00308642,0.027777778,0.040123457,0.033950617,0.24691358,324,0.077160494,0.046296296,0.030864198,0.052469136
DNA,0.004878049,0.022299652,0.045993031,0.020905923,0.045993031,0.065505226,0.139372822,0.001393728,0.009059233,0.018118467,0.065505226,0.053658537,0.346341463,1435,0.048083624,0.085017422,0.043902439,0.07456446
DNA,0.009009009,0.005405405,0.037837838,0.036036036,0.037837838,0.021621622,0.093693694,0,0.001801802,0.010810811,0.063063063,0.037837838,0.273873874,555,0.046846847,0.064864865,0.052252252,0.059459459
DNA,0.003960396,0.015841584,0.031683168,0.013861386,0.031683168,0.047524752,0.095049505,0.001980198,0.003960396,0.007920792,0.16039604,0.023762376,0.403960396,505,0.037623762,0.077227723,0.071287129,0.069306931
DNA,0.028892456,0.001605136,0.041733547,0.06741573,0.041733547,0.004815409,0.096308186,0.012841091,0,0.019261637,0.146067416,0.030497592,0.35152488,623,0.073836276,0.032102729,0.060995185,0.065810594
DNA,0.008403361,0.016806723,0.06302521,0.042016807,0.06302521,0.046218487,0.151260504,0,0.004201681,0.021008403,0.037815126,0.067226891,0.382352941,238,0.06302521,0.084033613,0.042016807,0.096638655
DNA,0.013002364,0.030732861,0.066193853,0.027186761,0.066193853,0.075650118,0.15248227,0.003546099,0.011820331,0.027186761,0.14893617,0.050827423,0.377068558,846,0.053191489,0.087470449,0.066193853,0.062647754
DNA,0,0.130232558,0.16744186,0.009302326,0.16744186,0.302325581,0.404651163,0,0.055813953,0.060465116,0.172093023,0.16744186,0.469767442,215,0.037209302,0.2,0.093023256,0.16744186
DNA,0,0.021505376,0.053763441,0,0.053763441,0.139784946,0.172043011,0,0,0.010752688,0,0.107526882,0.35483871,93,0.032258065,0.129032258,0.021505376,0.096774194
DNA,0.005128205,0.025641026,0.041025641,0.015384615,0.041025641,0.071794872,0.133333333,0,0.01025641,0.01025641,0.061538462,0.035897436,0.415384615,195,0.041025641,0.102564103,0.061538462,0.071794872
DNA,0.004016064,0.020080321,0.0562249,0.02811245,0.0562249,0.044176707,0.16064257,0,0.008032129,0.024096386,0.064257028,0.048192771,0.261044177,249,0.068273092,0.084337349,0.052208835,0.0562249
DNA,0.004950495,0.01980198,0.044554455,0.01980198,0.044554455,0.04950495,0.118811881,0,0.004950495,0.014851485,0.118811881,0.03960396,0.430693069,202,0.044554455,0.084158416,0.059405941,0.084158416
DNA,0.041786744,0.015850144,0.076368876,0.10518732,0.076368876,0.038904899,0.182997118,0.018731988,0.005763689,0.034582133,0.050432277,0.050432277,0.28962536,694,0.109510086,0.04610951,0.041786744,0.069164265
DNA,0.04109589,0.01369863,0.068493151,0.090410959,0.068493151,0.02739726,0.131506849,0.016438356,0.005479452,0.032876712,0.030136986,0.04109589,0.210958904,365,0.084931507,0.032876712,0.032876712,0.049315068
DNA,0.00591716,0.019723866,0.039447732,0.019723866,0.039447732,0.039447732,0.082840237,0,0.007889546,0.017751479,0.067061144,0.041420118,0.24852071,507,0.047337278,0.041420118,0.043392505,0.043392505
DNA,0.047752809,0.011235955,0.064606742,0.103932584,0.064606742,0.039325843,0.188202247,0.019662921,0,0.02247191,0.070224719,0.002808989,0.370786517,356,0.095505618,0.070224719,0.058988764,0.070224719
DNA,0.028846154,0.012820513,0.067307692,0.064102564,0.067307692,0.044871795,0.157051282,0.012820513,0,0.025641026,0.176282051,0.032051282,0.333333333,312,0.057692308,0.064102564,0.057692308,0.064102564
DNA,0.008955224,0.008955224,0.035820896,0.03880597,0.035820896,0.023880597,0.107462687,0.002985075,0.002985075,0.011940299,0.062686567,0.065671642,0.325373134,335,0.050746269,0.056716418,0.047761194,0.07761194
DNA,0.01910828,0,0.02866242,0.044585987,0.02866242,0,0.063694268,0.006369427,0,0.00955414,0.073248408,0.01910828,0.251592357,314,0.057324841,0.02866242,0.035031847,0.044585987
DNA,0.00862069,0.025862069,0.09137931,0.022413793,0.09137931,0.070689655,0.193103448,0.003448276,0.010344828,0.036206897,0.074137931,0.062068966,0.386206897,580,0.060344828,0.105172414,0.053448276,0.086206897
DNA,0.010050251,0.010050251,0.030150754,0.032663317,0.030150754,0.037688442,0.092964824,0.002512563,0.002512563,0.010050251,0.113065327,0.045226131,0.311557789,398,0.057788945,0.055276382,0.055276382,0.050251256
DNA,0.02393617,0.005319149,0.042553191,0.045212766,0.042553191,0.029255319,0.093085106,0.007978723,0,0.013297872,0.031914894,0.010638298,0.10106383,376,0.04787234,0.037234043,0.031914894,0.026595745
DNA,0.01010101,0.04040404,0.090909091,0.03030303,0.090909091,0.080808081,0.161616162,0,0.02020202,0.050505051,0,0.035353535,0.116161616,198,0.060606061,0.070707071,0.015151515,0.050505051
DNA,0.004672897,0.009345794,0.018691589,0.037383178,0.018691589,0.023364486,0.088785047,0,0.004672897,0.004672897,0.08411215,0.028037383,0.406542056,214,0.074766355,0.051401869,0.051401869,0.065420561
DNA,0.008438819,0.021097046,0.037974684,0.016877637,0.037974684,0.050632911,0.105485232,0.004219409,0.004219409,0.012658228,0.067510549,0.05907173,0.371308017,237,0.033755274,0.088607595,0.046413502,0.084388186
DNA,0.022304833,0,0.044609665,0.063197026,0.044609665,0.007434944,0.133828996,0.003717472,0,0.007434944,0.066914498,0.029739777,0.468401487,269,0.081784387,0.044609665,0.059479554,0.089219331
DNA,0.004926108,0.009852217,0.024630542,0.019704433,0.024630542,0.02955665,0.103448276,0,0.004926108,0.004926108,0.068965517,0.054187192,0.36453202,203,0.054187192,0.0591133,0.034482759,0.093596059
DNA,0.006060606,0,0.024242424,0.018181818,0.024242424,0,0.060606061,0,0,0.012121212,0.072727273,0.042424242,0.278787879,165,0.066666667,0.024242424,0.054545455,0.054545455
DNA,0.012970169,0.029831388,0.071335927,0.033722438,0.071335927,0.081712062,0.208819715,0.005188067,0.010376135,0.025940337,0.064850843,0.093385214,0.55771725,771,0.064850843,0.105058366,0.051880674,0.11154345
DNA,0.012903226,0.037419355,0.082580645,0.042580645,0.082580645,0.089032258,0.220645161,0.00516129,0.014193548,0.033548387,0.103225806,0.087741935,0.536774194,775,0.07483871,0.099354839,0.060645161,0.100645161
DNA,0.006451613,0.032258065,0.068387097,0.020645161,0.068387097,0.082580645,0.192258065,0.002580645,0.011612903,0.024516129,0.060645161,0.103225806,0.530322581,775,0.058064516,0.105806452,0.049032258,0.113548387
DNA,0.018867925,0.009433962,0.051886792,0.047169811,0.051886792,0.037735849,0.136792453,0.009433962,0.004716981,0.023584906,0.155660377,0.009433962,0.367924528,212,0.051886792,0.061320755,0.08490566,0.037735849
DNA,0.003554924,0.003554924,0.022396018,0.017774618,0.022396018,0.009598294,0.061500178,0.000710985,0.001777462,0.009953786,0.097760398,0.041237113,0.353359403,2813,0.050479915,0.038393175,0.0558123,0.064699609
DNA,0.012345679,0.002057613,0.022633745,0.032921811,0.022633745,0.018518519,0.074074074,0.00617284,0,0.010288066,0.069958848,0.008230453,0.248971193,486,0.047325103,0.049382716,0.053497942,0.04526749
DNA,0.005830904,0.002915452,0.026239067,0.014577259,0.026239067,0.014577259,0.069970845,0.002915452,0,0.008746356,0.078717201,0.026239067,0.2303207,343,0.067055394,0.029154519,0.043731778,0.058309038
DNA,0,0.019417476,0.072815534,0.004854369,0.072815534,0.077669903,0.174757282,0,0.004854369,0.029126214,0.067961165,0.033980583,0.305825243,206,0.04368932,0.101941748,0.053398058,0.058252427
DNA,0.016949153,0.033898305,0.079096045,0.036723164,0.079096045,0.09039548,0.183615819,0.008474576,0.005649718,0.025423729,0.101694915,0.04519774,0.34180791,354,0.050847458,0.110169492,0.053672316,0.06779661
DNA,0.005681818,0.014204545,0.039772727,0.014204545,0.039772727,0.045454545,0.116477273,0.002840909,0.005681818,0.017045455,0.092329545,0.058238636,0.446022727,704,0.053977273,0.073863636,0.056818182,0.089488636
DNA,0.018656716,0,0.018656716,0.063432836,0.018656716,0.014925373,0.085820896,0.007462687,0,0.007462687,0.100746269,0.03358209,0.291044776,268,0.067164179,0.059701493,0.048507463,0.055970149
DNA,0.007633588,0.015267176,0.053435115,0.022900763,0.053435115,0.045801527,0.145038168,0,0.007633588,0.022900763,0,0.083969466,0.297709924,131,0.053435115,0.099236641,0.022900763,0.091603053
DNA,0.013274336,0,0.039823009,0.066371681,0.039823009,0.008849558,0.110619469,0.004424779,0,0.013274336,0.190265487,0.07079646,0.553097345,226,0.092920354,0.030973451,0.088495575,0.092920354
DNA,0,0.032374101,0.057553957,0.014388489,0.057553957,0.079136691,0.143884892,0,0.014388489,0.021582734,0.086330935,0.089928058,0.474820144,278,0.043165468,0.082733813,0.050359712,0.100719424
DNA,0,0.025821596,0.070422535,0.011737089,0.070422535,0.068075117,0.171361502,0,0.009389671,0.025821596,0.0657277,0.110328638,0.542253521,426,0.058685446,0.096244131,0.056338028,0.11971831
DNA,0.015841584,0.021782178,0.053465347,0.035643564,0.053465347,0.051485149,0.110891089,0.007920792,0.007920792,0.023762376,0.085148515,0.03960396,0.271287129,505,0.045544554,0.057425743,0.043564356,0.057425743
DNA,0,0.037735849,0.075471698,0.037735849,0.075471698,0.094339623,0.226415094,0,0.018867925,0.037735849,0,0.075471698,0.490566038,53,0.113207547,0.094339623,0.018867925,0.113207547
DNA,0.00173913,0.034782609,0.060869565,0.006956522,0.060869565,0.085217391,0.140869565,0,0.010434783,0.020869565,0.132173913,0.03826087,0.39826087,575,0.034782609,0.113043478,0.073043478,0.062608696
DNA,0,0.028490028,0.048433048,0.002849003,0.048433048,0.085470085,0.136752137,0,0.011396011,0.014245014,0.094017094,0.034188034,0.33048433,351,0.037037037,0.102564103,0.062678063,0.05982906
DNA,0.01793722,0.004484305,0.062780269,0.035874439,0.062780269,0.022421525,0.139013453,0.00896861,0,0.035874439,0.179372197,0.049327354,0.376681614,223,0.049327354,0.080717489,0.085201794,0.058295964
DNA,0.004201681,0.033613445,0.046218487,0.016806723,0.046218487,0.096638655,0.142857143,0,0.012605042,0.016806723,0.130252101,0.046218487,0.369747899,238,0.050420168,0.096638655,0.054621849,0.067226891
DNA,0,0.0390625,0.0546875,0,0.0546875,0.078125,0.109375,0,0.0234375,0.03125,0.0546875,0.1015625,0.40625,128,0.03125,0.109375,0.03125,0.109375
DNA,0,0.066666667,0.088888889,0,0.088888889,0.133333333,0.2,0,0.044444444,0.066666667,0,0.066666667,0.333333333,45,0.044444444,0.155555556,0,0.133333333
DNA,0.00622084,0.00466563,0.040435459,0.018662519,0.040435459,0.032659409,0.101088647,0,0,0.01399689,0.153965785,0.018662519,0.295489891,643,0.041990669,0.059097978,0.059097978,0.041990669
DNA,0.003731343,0.01119403,0.039179104,0.01119403,0.039179104,0.039179104,0.098880597,0,0.001865672,0.016791045,0.186567164,0.076492537,0.51119403,536,0.03358209,0.067164179,0.074626866,0.089552239
DNA,0.038922156,0,0.047904192,0.086826347,0.047904192,0,0.107784431,0.020958084,0,0.026946108,0.083832335,0.020958084,0.233532934,334,0.098802395,0.020958084,0.050898204,0.038922156
DNA,0.018575851,0.00619195,0.037151703,0.046439628,0.037151703,0.027863777,0.108359133,0.009287926,0.003095975,0.021671827,0.086687307,0.058823529,0.393188854,323,0.077399381,0.058823529,0.055727554,0.077399381
DNA,0.014806378,0.01594533,0.038724374,0.035307517,0.038724374,0.037585421,0.082004556,0.006833713,0.005694761,0.017084282,0.056947608,0.034168565,0.233485194,878,0.039863326,0.037585421,0.036446469,0.047835991
DNA,0,0.022058824,0.058823529,0.022058824,0.058823529,0.073529412,0.161764706,0,0.007352941,0.022058824,0,0.058823529,0.397058824,136,0.073529412,0.088235294,0.029411765,0.102941176
DNA,0,0.030612245,0.056122449,0,0.056122449,0.086734694,0.12755102,0,0.010204082,0.025510204,0,0.102040816,0.433673469,196,0.020408163,0.102040816,0.030612245,0.107142857
DNA,0.021875,0.015625,0.053125,0.059375,0.053125,0.046875,0.146875,0.009375,0.00625,0.021875,0.075,0.01875,0.26875,320,0.078125,0.075,0.040625,0.065625
DNA,0.01010101,0.01010101,0.035353535,0.025252525,0.035353535,0.035353535,0.087542088,0.003367003,0.005050505,0.016835017,0.077441077,0.037037037,0.255892256,594,0.04040404,0.047138047,0.043771044,0.050505051
DNA,0,0.033333333,0.055555556,0,0.055555556,0.127777778,0.194444444,0,0.011111111,0.016666667,0.083333333,0.094444444,0.472222222,180,0.033333333,0.127777778,0.072222222,0.094444444
DNA,0.016574586,0.011049724,0.055248619,0.055248619,0.055248619,0.055248619,0.182320442,0.005524862,0,0.016574586,0.033149171,0.038674033,0.298342541,181,0.055248619,0.077348066,0.038674033,0.077348066
DNA,0.024901704,0.005242464,0.053735256,0.048492792,0.053735256,0.01965924,0.116644823,0.009174312,0.001310616,0.024901704,0.066841415,0.069462647,0.323722149,763,0.060288336,0.057667104,0.034076016,0.081258191
DNA,0.005154639,0.005154639,0.010309278,0.020618557,0.010309278,0.015463918,0.046391753,0,0,0,0.18556701,0,0.345360825,194,0.072164948,0.041237113,0.072164948,0.051546392
DNA,0.046357616,0.033112583,0.119205298,0.072847682,0.119205298,0.079470199,0.21192053,0.01986755,0.013245033,0.059602649,0.059602649,0.079470199,0.470198675,151,0.086092715,0.099337748,0.052980132,0.099337748
DNA,0.007782101,0.011673152,0.058365759,0.019455253,0.058365759,0.027237354,0.124513619,0.003891051,0.007782101,0.027237354,0.225680934,0.046692607,0.59922179,257,0.073929961,0.058365759,0.093385214,0.089494163
DNA,0.018223235,0.01063022,0.053151101,0.056188307,0.053151101,0.034168565,0.138192863,0.00531511,0.003796507,0.017463933,0.120728929,0.0523918,0.435079727,1317,0.080485953,0.053910402,0.06302202,0.082004556
DNA,0.011428571,0.008571429,0.031428571,0.025714286,0.031428571,0.031428571,0.071428571,0.005714286,0.002857143,0.011428571,0.014285714,0.034285714,0.197142857,350,0.031428571,0.042857143,0.022857143,0.051428571
DNA,0.005181347,0.010362694,0.067357513,0.051813472,0.067357513,0.046632124,0.227979275,0,0.005181347,0.025906736,0.10880829,0.062176166,0.300518135,193,0.10880829,0.067357513,0.056994819,0.056994819
DNA,0.011428571,0.005714286,0.028571429,0.031428571,0.028571429,0.02,0.074285714,0.002857143,0,0.008571429,0.188571429,0.045714286,0.491428571,350,0.051428571,0.042857143,0.085714286,0.077142857
DNA,0,0.036842105,0.089473684,0.021052632,0.089473684,0.094736842,0.215789474,0,0.021052632,0.042105263,0.078947368,0.021052632,0.389473684,190,0.052631579,0.121052632,0.068421053,0.063157895
DNA,0,0.031847134,0.050955414,0,0.050955414,0.133757962,0.203821656,0,0.006369427,0.012738854,0.063694268,0.082802548,0.439490446,157,0.038216561,0.121019108,0.050955414,0.082802548
DNA,0.014851485,0.00990099,0.04950495,0.044554455,0.04950495,0.022277228,0.121287129,0.007425743,0.004950495,0.022277228,0.079207921,0.034653465,0.356435644,404,0.059405941,0.047029703,0.047029703,0.081683168
DNA,0.008287293,0.011049724,0.035911602,0.024861878,0.035911602,0.044198895,0.107734807,0.002762431,0.002762431,0.013812155,0.104972376,0.049723757,0.400552486,362,0.033149171,0.080110497,0.049723757,0.077348066
DNA,0.015957447,0.010638298,0.063829787,0.053191489,0.063829787,0.031914894,0.159574468,0.010638298,0,0.026595745,0.090425532,0.10106383,0.35106383,188,0.10106383,0.042553191,0.042553191,0.090425532
DNA,0.01,0.04,0.09,0.03,0.09,0.105,0.23,0,0.015,0.035,0.125,0.14,0.65,200,0.06,0.12,0.065,0.12
DNA,0.038095238,0.00952381,0.064285714,0.078571429,0.064285714,0.028571429,0.130952381,0.016666667,0.004761905,0.033333333,0.123809524,0.054761905,0.404761905,420,0.076190476,0.042857143,0.064285714,0.078571429
DNA,0.034482759,0,0.068965517,0.077586207,0.068965517,0,0.155172414,0.012931034,0,0.030172414,0.043103448,0.043103448,0.271551724,232,0.086206897,0.034482759,0.051724138,0.060344828
DNA,0,0.008928571,0.026785714,0,0.026785714,0.035714286,0.089285714,0,0,0.008928571,0.133928571,0.053571429,0.375,112,0.044642857,0.071428571,0.044642857,0.080357143
DNA,0.031578947,0.005263158,0.052631579,0.047368421,0.052631579,0.013157895,0.089473684,0.013157895,0,0.018421053,0.110526316,0.071052632,0.415789474,380,0.05,0.036842105,0.052631579,0.081578947
DNA,0,0.012738854,0.025477707,0.01910828,0.025477707,0.031847134,0.089171975,0,0.006369427,0.012738854,0.070063694,0,0.184713376,157,0.044585987,0.082802548,0.057324841,0.038216561
DNA,0.008310249,0.015235457,0.039473684,0.024930748,0.039473684,0.04501385,0.111495845,0.003462604,0.005540166,0.015235457,0.12534626,0.07132964,0.485457064,1444,0.054709141,0.064404432,0.066481994,0.085180055
DNA,0.012820513,0.007692308,0.051282051,0.041025641,0.051282051,0.038461538,0.125641026,0.002564103,0.002564103,0.017948718,0.120512821,0.015384615,0.28974359,390,0.058974359,0.058974359,0.066666667,0.048717949
DNA,0.008648649,0.002162162,0.023783784,0.024864865,0.023783784,0.008648649,0.069189189,0.002162162,0,0.00972973,0.077837838,0.020540541,0.257297297,925,0.052972973,0.036756757,0.037837838,0.055135135
DNA,0.055214724,0,0.067484663,0.110429448,0.067484663,0.012269939,0.171779141,0.024539877,0,0.030674847,0.110429448,0.036809816,0.423312883,163,0.122699387,0.036809816,0.061349693,0.09202454
DNA,0.014705882,0.010294118,0.039705882,0.039705882,0.039705882,0.022058824,0.086764706,0.005882353,0.004411765,0.017647059,0.104411765,0.020588235,0.261764706,680,0.055882353,0.036764706,0.051470588,0.054411765
DNA,0.016574586,0.008287293,0.048342541,0.049723757,0.048342541,0.023480663,0.13121547,0.005524862,0.002762431,0.019337017,0.143646409,0.064917127,0.45718232,724,0.077348066,0.051104972,0.060773481,0.08839779
DNA,0.004115226,0.004115226,0.032921811,0.028806584,0.032921811,0.016460905,0.115226337,0,0,0.004115226,0.024691358,0.0781893,0.345679012,243,0.061728395,0.049382716,0.032921811,0.082304527
DNA,0.014814815,0,0.022222222,0.044444444,0.022222222,0,0.074074074,0.007407407,0,0.014814815,0.096296296,0.133333333,0.42962963,135,0.081481481,0.037037037,0.051851852,0.096296296
DNA,0.010638298,0.021276596,0.074468085,0.074468085,0.074468085,0.053191489,0.212765957,0,0.010638298,0.021276596,0,0.053191489,0.404255319,94,0.063829787,0.117021277,0.031914894,0.106382979
